"bathrooms"|"bedrooms"|"beds"|"city"|"id"|"lat"|"lng"|"localized_city"|"neighborhood"|"person_capacity"|"public_address"|"reviews_count"|"room_type"|"star_rating"|"user_id"|"curr"|"price"|"scrapedate"|"guests"|"i"|"price_range"|"geo"|"lon"|"ppp"
1|1|2|"Klosters-Serneus"|16714098|46.8644011391925|9.88168616766712|"Klosters-Serneus"|NA|2|"Klosters-Serneus, Graubünden 7250, Schweiz"|1|"Privatzimmer"|NA|2576851|"CHF"|515|2017-01-28|1|0|500|0.6|3.5|257.5
1|1|1|"Davos Platz"|16624917|46.7922807579258|9.81864968575119|"Davos Platz"|NA|2|"Davos Platz, Graubünden 7270, Schweiz"|0|"Privatzimmer"|NA|109784173|"CHF"|515|2017-01-28|1|0|500|0.6|3.5|257.5
2|3|3|"Davos"|10376263|46.8121189997754|9.84266013606326|"Davos"|NA|3|"Davos, Graubünden 7260, Schweiz"|1|"Ganze Unterkunft"|NA|52838510|"CHF"|515|2017-01-28|1|0|500|0.6|3.5|171.666666666667
1|1|1|"Davos Platz"|16628611|46.7924505864269|9.81999582303378|"Davos Platz"|NA|2|"Davos Platz, Graubünden 7270, Schweiz"|0|"Privatzimmer"|NA|109784173|"CHF"|515|2017-01-28|1|0|500|0.6|3.5|257.5
2|1|1|"Davos"|10386682|46.8126569478573|9.84155097682746|"Davos"|NA|2|"Davos, Graubünden 7260, Schweiz"|0|"Privatzimmer"|NA|52838510|"CHF"|515|2017-01-28|1|0|500|0.6|3.5|257.5
2|3|6|"Klosters-Serneus"|6144028|46.8792288712143|9.88234648783819|"Klosters-Serneus"|NA|8|"Klosters-Serneus, Graubünden 7250, Schweiz"|3|"Ganze Unterkunft"|4.5|11898101|"CHF"|515|2017-01-28|1|0|500|0.6|3.5|64.375
1|1|1|"Davos Platz"|10313873|46.7983686411715|9.83410066574002|"Davos Platz"|NA|1|"Davos Platz, Graubünden 7270, Schweiz"|1|"Ganze Unterkunft"|NA|52864968|"CHF"|515|2017-01-28|1|0|500|0.6|3.5|515
3|4|5|"Davos Platz"|14272137|46.7962816265718|9.82279471493684|"Davos Platz"|NA|8|"Davos Platz, Graubünden 7270, Schweiz"|3|"Ganze Unterkunft"|5|74864699|"CHF"|515|2017-01-28|1|0|500|0.6|3.5|64.375
2|6|8|"Scanfs"|9498538|46.6098726559762|9.97944930137477|"Scanfs"|NA|11|"Scanfs, Graubünden 7525, Schweiz"|0|"Ganze Unterkunft"|NA|469601|"CHF"|515|2017-01-28|1|0|500|0.6|3.5|46.8181818181818
3|3|3|"Klosters-Serneus"|10411249|46.8656869643831|9.88209095055937|"Klosters-Serneus"|NA|9|"Klosters-Serneus, Graubünden 7250, Schweiz"|2|"Ganze Unterkunft"|NA|30051371|"CHF"|540|2017-01-28|1|0|525|0.6|3.5|60
2|3|6|"Arosa"|16008873|46.7809894635237|9.67847829906863|"Arosa"|NA|6|"Arosa, Graubünden 7050, Schweiz"|0|"Ganze Unterkunft"|NA|103935298|"CHF"|567|2017-01-28|1|0|550|0.6|3.5|94.5
1.5|2|4|"Klosters-Serneus"|16268611|46.8666168702085|9.88712910973324|"Klosters-Serneus"|NA|4|"Klosters-Serneus, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|101716037|"CHF"|567|2017-01-28|1|0|550|0.6|3.5|141.75
1|2|4|"Arosa"|15992211|46.7820865094401|9.67948738855817|"Arosa"|NA|4|"Arosa, Graubünden 7050, Schweiz"|0|"Ganze Unterkunft"|NA|103935298|"CHF"|567|2017-01-28|1|0|550|0.6|3.5|141.75
3|4|11|"Klosters-Serneus"|16843197|46.8679849716348|9.88088936730886|"Klosters-Serneus"|NA|11|"Klosters-Serneus, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|4440278|"CHF"|592|2017-01-28|1|0|575|0.6|3.5|53.8181818181818
3|4|10|"Klosters"|4282974|46.8745357735838|9.88379046455289|"Klosters"|NA|10|"Klosters, 7250, Schweiz"|1|"Ganze Unterkunft"|NA|12851806|"CHF"|591|2017-01-28|1|0|575|0.6|3.5|59.1
1|1|3|"Davos Platz"|5504373|46.7926237797562|9.81596541518523|"Davos Platz"|NA|4|"Davos Platz, Graubünden 7270, Schweiz"|0|"Privatzimmer"|NA|28548387|"CHF"|593|2017-01-28|1|0|575|0.6|3.5|148.25
4.5|5|6|"Klosters-Serneus"|8070106|46.8620204222431|9.89030104840265|"Klosters-Serneus"|NA|10|"Klosters-Serneus, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|42624623|"CHF"|596|2017-01-28|1|0|580|0.6|3.5|59.6
2|4|6|"Arosa"|16010368|46.7751526756971|9.657999627945|"Arosa"|NA|6|"Arosa, Graubünden 7050, Schweiz"|0|"Ganze Unterkunft"|NA|103935298|"CHF"|608|2017-01-28|1|0|590|0.6|3.5|101.333333333333
1|1|1|"Davos Platz"|16373122|46.8035385458755|9.83393635624492|"Davos Platz"|NA|2|"Davos Platz, Graubünden 7270, Schweiz"|1|"Privatzimmer"|NA|54839903|"CHF"|618|2017-01-28|1|0|600|0.6|3.5|309
2.5|3|3|"Arosa"|16152692|46.7835789233899|9.67611600235585|"Arosa"|NA|6|"Arosa, Graubünden 7050, Schweiz"|2|"Ganze Unterkunft"|NA|9079679|"CHF"|618|2017-01-28|1|0|600|0.6|3.5|103
3|4|4|"Davos"|9703969|46.8102729022647|9.84013610124998|"Davos"|NA|5|"Davos, Graubünden 7260, Schweiz"|0|"Ganze Unterkunft"|NA|49471419|"CHF"|618|2017-01-28|1|0|600|0.6|3.5|123.6
6.5|6|8|"Klosters-Serneus"|15253029|46.871305360861|9.88294281281006|"Klosters-Serneus"|NA|12|"Klosters-Serneus, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|97002467|"CHF"|629|2017-01-28|1|0|610|0.6|3.5|52.4166666666667
3.5|3|8|"Davos Dorf"|15354860|46.7995861749797|9.84400235488258|"Davos Dorf"|NA|8|"Davos Dorf, Graubünden 7260, Schweiz"|1|"Ganze Unterkunft"|NA|81275493|"CHF"|649|2017-01-28|1|0|630|0.6|3.5|81.125
6|6|7|"Davos"|15546770|46.8114800050919|9.8384643457268|"Davos"|NA|12|"Davos, Graubünden 7260, Schweiz"|0|"Ganze Unterkunft"|NA|100045023|"CHF"|663|2017-01-28|1|0|645|0.6|3.5|55.25
2.5|4|8|"Klosters-Serneus"|2665555|46.864997585819|9.88416199454533|"Klosters-Serneus"|NA|8|"Klosters-Serneus, Graubünden 7250, Schweiz"|6|"Ganze Unterkunft"|5|5482609|"CHF"|717|2017-01-28|1|0|700|0.6|3.5|89.625
4.5|4|5|"Klosters-Serneus"|14129132|46.8727550870407|9.88012032424165|"Klosters-Serneus"|NA|10|"Klosters-Serneus, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|83672554|"CHF"|721|2017-01-28|1|0|700|0.6|3.5|72.1
1|2|2|"Klosters-Serneus"|16426555|46.8817981995612|9.87180752309865|"Klosters-Serneus"|NA|3|"Klosters-Serneus, Graubünden 7252, Schweiz"|0|"Ganze Unterkunft"|NA|31130075|"CHF"|761|2017-01-28|1|0|740|0.6|3.5|253.666666666667
2|2|4|"Klosters-Serneus"|10361009|46.8832160079101|9.87208966400289|"Klosters-Serneus"|NA|4|"Klosters-Serneus, Graubünden 7252, Schweiz"|1|"Ganze Unterkunft"|NA|31130075|"CHF"|761|2017-01-28|1|0|740|0.6|3.5|190.25
2|2|2|"Klosters-Serneus"|9325690|46.8634061645186|9.89404281777039|"Klosters-Serneus"|NA|2|"Klosters-Serneus, Graubünden 7250, Schweiz"|1|"Ganze Unterkunft"|NA|10972058|"CHF"|773|2017-01-28|1|0|750|0.6|3.5|386.5
3|3|3|"Davos"|9553607|46.8102406885399|9.84042171840645|"Davos"|NA|4|"Davos, Graubünden 7260, Schweiz"|1|"Ganze Unterkunft"|NA|49471419|"CHF"|773|2017-01-28|1|0|750|0.6|3.5|193.25
2|3|6|"Davos"|9701853|46.8097008044045|9.83858199192501|"Davos"|NA|6|"Davos, Graubünden 7260, Schweiz"|2|"Ganze Unterkunft"|NA|3899938|"CHF"|814|2017-01-28|1|0|790|0.6|3.5|135.666666666667
3|5|5|"Klosters-Serneus"|16513168|46.8761569486928|9.88154599349189|"Klosters-Serneus"|NA|10|"Klosters-Serneus, GR 7250, Schweiz"|0|"Ganze Unterkunft"|NA|92813091|"CHF"|824|2017-01-28|1|0|800|0.6|3.5|82.4
1|2|3|"Davos Platz"|16748527|46.7917588212593|9.81064400448728|"Davos Platz"|NA|4|"Davos Platz, Graubünden 7270, Schweiz"|0|"Ganze Unterkunft"|NA|53607900|"CHF"|824|2017-01-28|1|0|800|0.6|3.5|206
4|6|8|"Davos"|6457318|46.8067927099002|9.83301047826528|"Davos"|NA|14|"Davos, Graubünden 7260, Schweiz"|5|"Ganze Unterkunft"|5|20199957|"CHF"|876|2017-01-28|1|0|850|0.6|3.5|62.5714285714286
3|5|12|"Klosters-Serneus"|4955045|46.8761098071991|9.87955930004267|"Klosters-Serneus"|NA|12|"Klosters-Serneus, GR 7250, Schweiz"|3|"Ganze Unterkunft"|5|25540387|"CHF"|872|2017-01-28|1|0|850|0.6|3.5|72.6666666666667
2.5|3|5|"Davos"|16010367|46.8007826225539|9.82900855614364|"Davos"|NA|5|"Davos, Graubünden 7270, Schweiz"|0|"Ganze Unterkunft"|NA|103802042|"CHF"|917|2017-01-28|1|0|890|0.6|3.5|183.4
1|1|3|"Davos Platz"|16632903|46.7926788937669|9.8157912145397|"Davos Platz"|NA|3|"Davos Platz, Graubünden 7270, Schweiz"|0|"Ganze Unterkunft"|NA|109871343|"CHF"|927|2017-01-28|1|0|900|0.6|3.5|309
1.5|1|2|"Davos"|4743189|46.8040761763003|9.83480591555066|"Davos"|NA|2|"Davos, Graubünden 7270, Schweiz"|0|"Privatzimmer"|NA|6620912|"CHF"|926|2017-01-28|1|0|900|0.6|3.5|463
1.5|1|4|"Davos"|4778722|46.8025657746936|9.83423789241903|"Davos"|NA|4|"Davos, Graubünden 7270, Schweiz"|1|"Privatzimmer"|NA|6620912|"CHF"|926|2017-01-28|1|0|900|0.6|3.5|231.5
1|1|1|"Davos"|9162707|46.8041831012367|9.83436892705174|"Davos"|NA|1|"Davos, Graubünden 7270, Schweiz"|1|"Privatzimmer"|NA|6620912|"CHF"|926|2017-01-28|1|0|900|0.6|3.5|926
3.5|3|6|"Arosa"|15170653|46.7811799317252|9.68102368505552|"Arosa"|NA|6|"Arosa, Graubünden 7050, Schweiz"|0|"Ganze Unterkunft"|NA|96274037|"CHF"|927|2017-01-28|1|0|900|0.6|3.5|154.5
1|2|2|"Davos Dorf"|10277820|46.7987662579235|9.85512299670644|"Davos Dorf"|NA|3|"Davos Dorf, Graubünden 7260, Schweiz"|1|"Ganze Unterkunft"|NA|52856645|"CHF"|979|2017-01-28|1|0|950|0.6|3.5|326.333333333333
2|2|4|"Davos Dorf"|15580514|46.8092903228948|9.83614936779822|"Davos Dorf"|NA|4|"Davos Dorf, Graubünden 7260, Schweiz"|1|"Ganze Unterkunft"|NA|87720387|"CHF"|984|2017-01-28|1|0|955|0.6|3.5|246
1|2|2|"Davos"|5099277|46.8105170309976|9.84080931583013|"Davos"|NA|3|"Davos, Graubünden 7260, Schweiz"|0|"Ganze Unterkunft"|NA|26348105|"CHF"|993|2017-01-28|1|0|965|0.6|3.5|331
6|6|12|"Cinuos-chel"|8414742|46.6399453713006|10.0228213569154|"Cinuos-chel"|NA|12|"Cinuos-chel, S-chanf 7526, Schweiz"|7|"Ganze Unterkunft"|5|1493624|"CHF"|993|2017-01-28|1|0|965|0.6|3.5|82.75
1|1|2|"Davos"|9903239|46.8094434992896|9.84521761869721|"Davos"|NA|2|"Davos, Graubünden 7260, Schweiz"|1|"Ganze Unterkunft"|NA|6620912|"CHF"|1029|2017-01-28|1|0|1000|0.6|3.5|514.5
2|2|3|"Davos"|10604306|46.7912480517582|9.82051053064363|"Davos"|NA|6|"Davos, Graubünden 7270, Schweiz"|2|"Ganze Unterkunft"|NA|4129884|"CHF"|1030|2017-01-28|1|0|1000|0.6|3.5|171.666666666667
1|2|4|"Davos Platz"|10560977|46.7921646296491|9.81239547417835|"Davos Platz"|NA|4|"Davos Platz, Graubünden 7270, Schweiz"|0|"Ganze Unterkunft"|NA|53607900|"CHF"|1030|2017-01-28|1|0|1000|0.6|3.5|257.5
3|4|8|"Davos"|9914037|46.8268298657348|9.85237761128988|"Davos"|NA|8|"Davos, Graubünden 7265, Schweiz"|0|"Ganze Unterkunft"|NA|4519360|"CHF"|1030|2017-01-28|1|0|1000|0.6|3.5|128.75
1|1|1|"Tschierv"|11837314|46.6267335767201|10.3358472082029|"Tschierv"|NA|1|"Tschierv, Graubünden 7532, Schweiz"|8|"Privatzimmer"|5|24761295|"CHF"|36|2017-01-28|1|0|35|0.6|4|36
1|1|1|"Tschierv"|13850663|46.6260282470415|10.3346002856194|"Tschierv"|NA|1|"Tschierv, Graubünden 7532, Schweiz"|2|"Privatzimmer"|NA|24761295|"CHF"|36|2017-01-28|1|0|35|0.6|4|36
1.5|1|4|"Scuol"|15155198|46.774186782163|10.1952895573736|"Scuol"|NA|4|"Scuol, Graubünden 7546, Schweiz"|2|"Ganze Unterkunft"|NA|96144905|"CHF"|41|2017-01-28|1|0|40|0.6|4|10.25
0.5|1|2|"Sent"|4344972|46.8121909960391|10.319048123026|"Sent"|NA|2|"Sent, Graubünden 7554, Schweiz"|8|"Privatzimmer"|4.5|22557216|"CHF"|41|2017-01-28|1|0|40|0.6|4|20.5
1|1|2|"Tschierv"|1884721|46.6283312900175|10.3250011323067|"Tschierv"|NA|4|"Tschierv, 7532, Schweiz"|44|"Ganze Unterkunft"|4.5|6822285|"CHF"|46|2017-01-28|1|0|45|0.6|4|11.5
1|1|4|"Tschierv"|2446771|46.6284531561164|10.3231802075787|"Tschierv"|NA|4|"Tschierv, Graubünden 7532, Schweiz"|6|"Ganze Unterkunft"|5|12511686|"CHF"|42|2017-01-28|1|0|45|0.6|4|10.5
1|1|1|"Scuol"|16400693|46.7790687110074|10.2647115625262|"Scuol"|NA|1|"Scuol, Graubünden 7553, Schweiz"|0|"Privatzimmer"|NA|107446252|"CHF"|42|2017-01-28|1|0|45|0.6|4|42
1|0|1|"Zernez"|13620114|46.7632141790163|10.1080222508909|"Zernez"|NA|2|"Zernez, Graubünden, Schweiz"|26|"Ganze Unterkunft"|5|78882431|"CHF"|51|2017-01-28|1|0|50|0.6|4|25.5
1|1|1|"Scuol"|13468375|46.7992901906963|10.2961593330794|"Scuol"|NA|2|"Scuol, Graubünden 7550, Schweiz"|14|"Privatzimmer"|4.5|77033933|"CHF"|51|2017-01-28|1|0|50|0.6|4|25.5
1|4|8|"Schleins"|8397255|46.8698393625539|10.4243199421311|"Schleins"|NA|8|"Schleins, Graubünden 7559, Schweiz"|52|"Ganze Unterkunft"|4.5|44203122|"CHF"|51|2017-01-28|1|0|50|0.6|4|6.375
0.5|1|2|"Sent"|8238873|46.812547601214|10.3192819733677|"Sent"|NA|2|"Sent, Graubünen 7554, Schweiz"|7|"Privatzimmer"|4.5|22557216|"CHF"|51|2017-01-28|1|0|50|0.6|4|25.5
1|2|4|"Lavin"|636113|46.7673004649768|10.1096079994777|"Lavin"|NA|4|"Lavin, Graubünden 7543, Schweiz"|16|"Ganze Unterkunft"|5|3171284|"CHF"|51|2017-01-28|1|0|50|0.6|4|12.75
1|1|2|"Santa Maria Val Müstair"|15982444|46.6095797581365|10.408268539705|"Santa Maria Val Müstair"|NA|2|"Santa Maria Val Müstair, Graubünden 7535, Schweiz"|1|"Privatzimmer"|NA|103836855|"CHF"|51|2017-01-28|1|0|50|0.6|4|25.5
1|2|3|"Aidenberg"|16531182|46.8720559889508|10.425739416519|"Aidenberg"|NA|4|"Aidenberg, Graubünden 7559, Schweiz"|0|"Ganze Unterkunft"|NA|108737929|"CHF"|51|2017-01-28|1|0|50|0.6|4|12.75
1|0|3|"Scuol"|6623753|46.7924764729744|10.2920914272088|"Scuol"|NA|3|"Scuol, Graubünden 7550, Schweiz"|10|"Ganze Unterkunft"|4.5|22844681|"CHF"|51|2017-01-28|1|0|50|0.6|4|17
1|1|1|"Guarda"|776585|46.7754116960343|10.1540676007164|"Guarda"|NA|2|"Guarda, Graubünden, Engadine 7545, Schweiz"|30|"Privatzimmer"|5|3006256|"CHF"|57|2017-01-28|1|0|55|0.6|4|28.5
1|0|1|"Scuol"|15068444|46.7968070686698|10.2954987974478|"Scuol"|NA|2|"Scuol, Graubünden 7550, Schweiz"|0|"Ganze Unterkunft"|NA|95295044|"CHF"|56|2017-01-28|1|0|55|0.6|4|28
0.5|1|2|"Scuol"|16033859|46.7950865682174|10.2990992150161|"Scuol"|NA|2|"Scuol, Graubünden 7550, Schweiz"|0|"Privatzimmer"|NA|4064520|"CHF"|57|2017-01-28|1|0|55|0.6|4|28.5
1|1|1|"Scuol"|15152810|46.7996537074176|10.2988701120714|"Scuol"|NA|2|"Scuol, Graubünden 7550, Schweiz"|3|"Ganze Unterkunft"|4.5|59625305|"CHF"|61|2017-01-28|1|0|60|0.6|4|30.5
1|1|2|"Scuol"|15176971|46.7971418846114|10.2534915860614|"Scuol"|NA|2|"Scuol, Graubünden 7551, Schweiz"|0|"Ganze Unterkunft"|NA|96325529|"CHF"|62|2017-01-28|1|0|60|0.6|4|31
1|1|2|"Tschierv"|13851979|46.626621629656|10.3343771592032|"Tschierv"|NA|2|"Tschierv, Graubünden 7532, Schweiz"|7|"Privatzimmer"|4.5|24761295|"CHF"|62|2017-01-28|1|0|60|0.6|4|31
1|1|2|"Tschierv"|12963506|46.6279556444049|10.3357742665629|"Tschierv"|NA|2|"Tschierv, Graubünden 7532, Schweiz"|8|"Privatzimmer"|5|24761295|"CHF"|62|2017-01-28|1|0|60|0.6|4|31
1|1|1|"Guarda"|865512|46.7752573897379|10.1531686364298|"Guarda"|NA|2|"Guarda, Grisons, Engadine 7545, Schweiz"|34|"Privatzimmer"|5|3006256|"CHF"|58|2017-01-28|1|0|60|0.6|4|29
1|1|2|"Scuol"|7490208|46.7740305339899|10.2595598571054|"Scuol"|NA|2|"Scuol, Graubünden 7553, Schweiz"|8|"Privatzimmer"|5|38899156|"CHF"|62|2017-01-28|1|0|60|0.6|4|31
7.5|1|16|"Vulpera"|13615906|46.7875555270535|10.2833899191073|"Vulpera"|NA|16|"Vulpera, Graubünden 7552, Schweiz"|0|"Ganze Unterkunft"|NA|42706211|"CHF"|61|2017-01-28|1|0|60|0.6|4|3.8125
1|1|2|"Scuol"|7425933|46.7742669415661|10.2577648398347|"Scuol"|NA|2|"Scuol, Graubünden 7553, Schweiz"|1|"Privatzimmer"|NA|38899156|"CHF"|62|2017-01-28|1|0|60|0.6|4|31
1|2|4|"Strada"|5199902|46.8667628813467|10.4358484270536|"Strada"|NA|4|"Strada, Graubünden 7558, Schweiz"|4|"Ganze Unterkunft"|5|26899546|"CHF"|62|2017-01-28|1|0|60|0.6|4|15.5
1.5|1|2|"Scuol"|770467|46.7956094614723|10.2975037234306|"Scuol"|NA|2|"Scuol, Graubünden 7550, Schweiz"|39|"Privatzimmer"|5|4064520|"CHF"|62|2017-01-28|1|0|60|0.6|4|31
1|1|1|"Scuol"|4526359|46.7996968074711|10.3024593753212|"Scuol"|NA|2|"Scuol, Graubünden 7550, Schweiz"|36|"Ganze Unterkunft"|5|23464907|"CHF"|67|2017-01-28|1|0|65|0.6|4|33.5
1|2|5|"Lavin"|9027303|46.767237020171|10.1131041179915|"Lavin"|NA|5|"Lavin, Graubünden 7543, Schweiz"|11|"Ganze Unterkunft"|5|47123675|"CHF"|67|2017-01-28|1|0|65|0.6|4|13.4
1|0|2|"Scuol"|16802844|46.7971838680643|10.2976020874343|"Scuol"|NA|2|"Scuol, Graubünden 7550, Schweiz"|1|"Ganze Unterkunft"|NA|111718643|"CHF"|67|2017-01-28|1|0|65|0.6|4|33.5
1|1|2|"Scuol"|13052768|46.7954338879721|10.2965324183662|"Scuol"|NA|2|"Scuol, Graubünden 7550, Schweiz"|0|"Ganze Unterkunft"|NA|72256736|"CHF"|67|2017-01-28|1|0|65|0.6|4|33.5
2|2|6|"Vulpera"|11203286|46.7860509573728|10.2833630300524|"Vulpera"|NA|6|"Vulpera, Graubünden 7552, Schweiz"|0|"Ganze Unterkunft"|NA|58337383|"CHF"|66|2017-01-28|1|0|65|0.6|4|11
1|0|2|"Vulpera"|3574066|46.7872105059511|10.2852065525432|"Vulpera"|NA|2|"Vulpera, Graubünden 7552, Schweiz"|11|"Ganze Unterkunft"|4.5|17997902|"CHF"|72|2017-01-28|1|0|70|0.6|4|36
1.5|1|3|"Scuol"|4944017|46.7988962776232|10.3013295574477|"Scuol"|NA|3|"Scuol, Graubünden 7550, Schweiz"|0|"Ganze Unterkunft"|NA|25483026|"CHF"|71|2017-01-28|1|0|70|0.6|4|23.6666666666667
1|0|3|"7550"|7322181|46.7906884806272|10.2957575984886|"7550"|NA|3|"7550, Scuol Graubünden, Schweiz"|2|"Ganze Unterkunft"|NA|31332980|"CHF"|72|2017-01-28|1|0|70|0.6|4|24
1|0|3|"7550"|6037263|46.7911640508352|10.2931706311952|"7550"|NA|3|"7550, Scuol Graubünden, Schweiz"|4|"Ganze Unterkunft"|4.5|31332980|"CHF"|72|2017-01-28|1|0|70|0.6|4|24
2|2|4|"Scuol"|11049828|46.8002688710094|10.2972298928844|"Scuol"|NA|4|"Scuol, Graubünden 7550, Schweiz"|2|"Ganze Unterkunft"|NA|57348545|"CHF"|72|2017-01-28|1|0|70|0.6|4|18
2|2|4|"Müstair"|2239886|46.6232541723736|10.4432271762437|"Müstair"|NA|4|"Müstair, Graubünden 7537, Schweiz"|18|"Ganze Unterkunft"|5|11033317|"CHF"|77|2017-01-28|1|0|75|0.6|4|19.25
1|1|1|"Fuldera"|9018182|46.6092484574722|10.3694551092966|"Fuldera"|NA|2|"Fuldera, Graubünden 7533, Schweiz"|3|"Ganze Unterkunft"|4.5|748552|"CHF"|73|2017-01-28|1|0|75|0.6|4|36.5
1|2|3|"Scuol"|11556756|46.7938693331875|10.289485537013|"Scuol"|NA|4|"Scuol, Graubünden 7559, Schweiz"|5|"Ganze Unterkunft"|4.5|48219272|"CHF"|77|2017-01-28|1|0|75|0.6|4|19.25
1|0|2|"Scuol"|8656375|46.792532622475|10.2944756492962|"Scuol"|NA|2|"Scuol, Graubünden 7550, Schweiz"|1|"Ganze Unterkunft"|NA|45490397|"CHF"|77|2017-01-28|1|0|75|0.6|4|38.5
1|2|5|"Ftan"|15776346|46.7938242773129|10.2476038190989|"Ftan"|NA|5|"Ftan, Graubünden 7551, Schweiz"|0|"Ganze Unterkunft"|NA|60589185|"CHF"|77|2017-01-28|1|0|75|0.6|4|15.4
3.5|9|16|"Sent"|530181|46.8178607588051|10.3359363001768|"Sent"|NA|16|"Sent, Graubünden 7554, Schweiz"|11|"Ganze Unterkunft"|4.5|2601696|"CHF"|77|2017-01-28|1|0|75|0.6|4|4.8125
1|1|6|"Scuol"|8338439|46.7861669361765|10.2871785144959|"Scuol"|NA|6|"Scuol, Graubünden 7552, Schweiz"|9|"Ganze Unterkunft"|4.5|43949815|"CHF"|81|2017-01-28|1|0|80|0.6|4|13.5
1|1|3|"Scuol"|12599834|46.7976396928557|10.2950500603153|"Scuol"|NA|3|"Scuol, Graubünden 7550, Schweiz"|0|"Ganze Unterkunft"|NA|68365244|"CHF"|82|2017-01-28|1|0|80|0.6|4|27.3333333333333
1|2|4|"Scuol"|13889584|46.7915043785117|10.2432953293025|"Scuol"|NA|5|"Scuol, Graubünden 7551, Schweiz"|4|"Ganze Unterkunft"|4.5|74251876|"CHF"|82|2017-01-28|1|0|80|0.6|4|16.4
1|1|4|"Scuol"|16919344|46.794499245045|10.2931375554291|"Scuol"|NA|4|"Scuol, GR 7550, Schweiz"|0|"Ganze Unterkunft"|NA|111919468|"CHF"|82|2017-01-28|1|0|80|0.6|4|20.5
1|2|4|"Ardez"|3620104|46.7757297661025|10.2030288298946|"Ardez"|NA|4|"Ardez, GR 7546, Schweiz"|9|"Ganze Unterkunft"|5|16750025|"CHF"|82|2017-01-28|1|0|80|0.6|4|20.5
1|2|4|"Sent"|11371577|46.8167231851275|10.3361111787862|"Sent"|NA|4|"Sent, Graubünden 7554, Schweiz"|0|"Ganze Unterkunft"|NA|59599828|"CHF"|78|2017-01-28|1|0|80|0.6|4|19.5
1|3|3|"Scuol"|16035214|46.7981408591919|10.2941879887245|"Scuol"|NA|4|"Scuol, Graubünden 7550, Schweiz"|1|"Ganze Unterkunft"|NA|22658575|"CHF"|82|2017-01-28|1|0|80|0.6|4|20.5
1|2|4|"Tschierv"|4807137|46.6265644396656|10.3360750594265|"Tschierv"|NA|4|"Tschierv, Graubünden 7532, Schweiz"|8|"Ganze Unterkunft"|5|24761295|"CHF"|82|2017-01-28|1|0|80|0.6|4|20.5
1|1|3|"Scuol"|7426070|46.7751390911568|10.2587839595616|"Scuol"|NA|3|"Scuol, Graubünden 7553, Schweiz"|2|"Ganze Unterkunft"|NA|38899156|"CHF"|82|2017-01-28|1|0|80|0.6|4|27.3333333333333
1|1|2|"Scuol"|14603088|46.7947876003953|10.2476630464118|"Scuol"|NA|2|"Scuol, Graubünden, Schweiz"|0|"Ganze Unterkunft"|NA|90605121|"CHF"|87|2017-01-28|1|0|85|0.6|4|43.5
1|3|10|"Scuol"|16888686|46.8161931367549|10.3315388176904|"Scuol"|NA|6|"Scuol, Graubünden 7554, Schweiz"|0|"Ganze Unterkunft"|NA|112652002|"CHF"|87|2017-01-28|1|0|85|0.6|4|14.5
1|2|4|"Scuol"|11764439|46.8010852876457|10.3002785087578|"Scuol"|NA|4|"Scuol, Graubünden 7550, Schweiz"|1|"Ganze Unterkunft"|NA|59625305|"CHF"|86|2017-01-28|1|0|85|0.6|4|21.5
1|1|1|"Tschlin"|6633952|46.8723316424875|10.42433913177|"Tschlin"|NA|3|"Tschlin, Graubünden 7559, Schweiz"|0|"Ganze Unterkunft"|NA|34724034|"CHF"|87|2017-01-28|1|0|85|0.6|4|29
1.5|1|1|"Scuol"|2237580|46.7987968757987|10.304000816663|"Scuol"|NA|2|"Scuol, Graubünden 7550, Schweiz"|29|"Privatzimmer"|5|5403248|"CHF"|93|2017-01-28|1|0|90|0.6|4|46.5
1|3|6|"Scuol"|13227932|46.7904336092686|10.2432871302561|"Scuol"|NA|6|"Scuol, Graubünden 7551, Schweiz"|3|"Ganze Unterkunft"|5|74251876|"CHF"|93|2017-01-28|1|0|90|0.6|4|15.5
1|1|3|"Tschierv"|12963785|46.6278212475488|10.3342021124139|"Tschierv"|NA|3|"Tschierv, Graubünden 7532, Schweiz"|3|"Privatzimmer"|5|24761295|"CHF"|93|2017-01-28|1|0|90|0.6|4|31
1|2|4|"Scuol"|15628970|46.7743762391259|10.2038308579867|"Scuol"|NA|4|"Scuol, Graubünden 7546, Schweiz"|0|"Ganze Unterkunft"|NA|100759273|"CHF"|93|2017-01-28|1|0|90|0.6|4|23.25
1.5|2|4|"Tschierv"|5294352|46.6306212683447|10.3259973298938|"Tschierv"|NA|4|"Tschierv, Graubünden, Schweiz"|1|"Ganze Unterkunft"|NA|27418648|"CHF"|88|2017-01-28|1|0|90|0.6|4|22
1|2|5|"Scuol"|15185561|46.8179541983826|10.3395244426687|"Scuol"|NA|5|"Scuol, Graubünden 7554, Schweiz"|2|"Ganze Unterkunft"|NA|25029804|"CHF"|88|2017-01-28|1|0|90|0.6|4|17.6
